Date,Open,High,Low,Close,Adj Close,Volume
2004-08-19,2.472122535599925,2.5724907007955613,2.372249665665562,2.4805285930633545,897427216,2.4805285930633545
2004-08-20,2.497091541885455,2.696592139363287,2.484484110901911,2.6775569915771484,458857488,2.6775569915771484
2004-08-23,2.737876447567055,2.8053653421692903,2.6958506534308047,2.704502820968628,366857939,2.704502820968628
2004-08-24,2.749989796141945,2.758889019816328,2.5603778335504033,2.592515707015991,306396159,2.592515707015991
2004-08-25,2.5947398659437386,2.669893169577036,2.5680410147068233,2.620450019836426,184645512,2.620450019836426
2004-08-26,2.5944926641759385,2.668656563132038,2.587323543282525,2.667667865753174,142572401,2.667667865753174
2004-08-27,2.6723648350876354,2.685220267763395,2.6127867057755947,2.6241583824157715,124826132,2.6241583824157715
2004-08-30,2.602650891511266,2.6078430917504187,2.521813154220581,2.521813154220581,104429967,2.521813154220581
2004-08-31,2.528981787400194,2.563838216680246,2.5255206370919687,2.5307118892669678,98825037,2.5307118892669678
2004-09-01,2.5388702631263973,2.5455450359281238,2.463964952750021,2.4783034324645996,183633734,2.4783034324645996
2004-09-02,2.4520988946153928,2.530712411077297,2.445918233984355,2.5094518661499023,303810504,2.5094518661499023
2004-09-03,2.4956087967671574,2.515138293794879,2.455312865939944,2.472369909286499,103538639,2.472369909286499
2004-09-07,2.4970913605126936,2.521565762493027,2.462481981902271,2.5111825466156006,117506800,2.5111825466156006
2004-09-08,2.49041633795841,2.547028848022032,2.4844839169310973,2.528982162475586,100186120,2.528982162475586
2004-09-09,2.534667711910215,2.539117323809105,2.4968444725854564,2.5292294025421143,81620792,2.5292294025421143
2004-09-10,2.511676737209856,2.634294138915772,2.5042603239383383,2.6038870811462402,174804764,2.6038870811462402
2004-09-13,2.6360246135905094,2.680028514126486,2.6318220576904374,2.657532215118408,157628624,2.657532215118408
2004-09-14,2.656296218001919,2.768777702727512,2.639979634706813,2.7561702728271484,217608605,2.7561702728271484
2004-09-15,2.7331797698911653,2.823906367128911,2.7242795997712306,2.768777847290039,215279909,2.768777847290039
2004-09-16,2.7771824914931575,2.862717828452675,2.7601254505784443,2.8174781799316406,186207345,2.8174781799316406
2004-09-17,2.8286031431990324,2.9044978618621826,2.8070955416973185,2.9044978618621826,190350817,2.9044978618621826
2004-09-20,2.8911479020218933,3.0061016068552324,2.8866982903521397,2.95072603225708,213585582,2.95072603225708
2004-09-21,2.961850635519053,2.976930519174107,2.904992015129819,2.913149833679199,145262446,2.913149833679199
2004-09-22,2.9022729615627427,2.958389949386366,2.887687187678883,2.926499128341675,152344894,2.926499128341675
2004-09-23,2.9378716458662635,3.031564809736841,2.892878102561242,2.9868195056915283,171524515,2.9868195056915283
2004-09-24,2.9897846644980004,3.067903820003206,2.960614544501197,2.9623446464538574,183336625,2.9623446464538574
2004-09-27,2.955670128374949,2.9883023508389788,2.91216152387903,2.9235332012176514,141994242,2.9235332012176514
2004-09-28,2.9986857972890295,3.1494846532199565,2.9717398847156082,3.1361358165740967,340190355,3.1361358165740967
2004-09-29,3.132180267940597,3.3378605744054473,3.1205612980811956,3.2404592037200928,613229953,3.2404592037200928
2004-09-30,3.2112876637056806,3.270618735486721,3.189038423046403,3.203871250152588,276468402,3.203871250152588
2004-10-01,3.2335367878998635,3.3185780176110597,3.186566088103317,3.277540922164917,303934969,3.277540922164917
2004-10-04,3.3435469188029283,3.3835946087023614,3.3133862034945794,3.3388490676879883,261693228,3.3388490676879883
2004-10-05,3.3289611773521344,3.4246314942636147,3.2691357556697427,3.4206762313842773,300887589,3.4206762313842773
2004-10-06,3.400405524248736,3.4226545299754116,3.3620879367795116,3.388786554336548,268900140,3.388786554336548
2004-10-07,3.384830930870171,3.458005183641811,3.375683468923099,3.432542085647583,283643194,3.432542085647583
2004-10-08,3.4293291751270067,3.453061224514255,3.387302438484521,3.4048547744750977,222442656,3.4048547744750977
2004-10-11,3.386808359865111,3.432790599501101,3.3089364869170583,3.3437938690185547,210437827,3.3437938690185547
2004-10-12,3.3235220763951854,3.401888299337561,3.2978119199087623,3.3966972827911377,234419380,3.3966972827911377
2004-10-13,3.543046479766774,3.5487330282014424,3.462950391999943,3.4832212924957275,397203256,3.4832212924957275
2004-10-14,3.4859406682710867,3.519808641955643,3.425374078570103,3.5104141235351562,209835578,3.5104141235351562
2004-10-15,3.582847661930906,3.5969390835743082,3.5091781156597674,3.5625758171081543,265150137,3.5625758171081543
2004-10-18,3.540080059402136,3.6884073985148174,3.490884905721963,3.6874189376831055,282061287,3.6874189376831055
2004-10-19,3.7205450825704935,3.7675157798658274,3.6426732148029264,3.6572587490081787,363918964,3.6572587490081787
